Venta_ID,Fecha,Pais,Ciudad,Canal_Venta,Categoria,Ventas,Costo,Utilidad,Margen_Utilidad,Segmento,Satisfaccion
1053,2025-01-01,Colombia,Bogota,App Movil,Hogar,3159200,2626597,532603,0.17,Basico,4
1054,2025-01-01,Colombia,Lima,Ecommerce,Tecnologia,4391396,3720134,671262,0.15,Corporativo,4
1055,2025-01-01,Peru,Lima,Tienda Fisica,Tecnologia,2599545,1514344,1085201,0.42,Basico,2
1056,2025-01-01,Peru,Lima,Tienda Fisica,Hogar,1674303,1371377,302926,0.18,Corporativo,3
1057,2025-01-01,Colombia,Bogota,App Movil,Tecnologia,1498277,1013480,484797,0.32,Premium,1
1058,2025-01-01,Peru,Bogota,App Movil,Oficina,3193302,1599981,1593321,0.5,Corporativo,1
1059,2025-01-01,Peru,Santiago,Tienda Fisica,Tecnologia,121344,59466,61878,0.51,Corporativo,5
1060,2025-01-01,Peru,Cartagena,Tienda Fisica,Tecnologia,4560975,2265382,2295593,0.5,Corporativo,3
1061,2025-01-01,Mexico,Bogota,Ecommerce,Tecnologia,2200714,1125528,1075186,0.49,Corporativo,3
1062,2025-01-01,Peru,Cartagena,App Movil,Tecnologia,1568432,817871,750561,0.48,Basico,5
1063,2025-01-01,Chile,Lima,Tienda Fisica,Hogar,3234514,2161811,1072703,0.33,Premium,3
1064,2025-01-01,Peru,Bogota,App Movil,Hogar,2905303,1348610,1556693,0.54,Premium,3
1065,2025-01-01,Peru,Cartagena,App Movil,Tecnologia,1322976,854093,468883,0.35,Premium,4
1066,2025-01-01,Chile,Santiago,Tienda Fisica,Tecnologia,940025,451314,488711,0.52,Corporativo,1
1067,2025-01-01,Colombia,Santiago,Ecommerce,Oficina,2086195,1189186,897009,0.43,Corporativo,2
1068,2025-01-01,Colombia,Santiago,App Movil,Oficina,461747,232430,229317,0.5,Basico,3
1069,2025-01-01,Mexico,Cartagena,Tienda Fisica,Tecnologia,3307200,2039311,1267889,0.38,Basico,5
1070,2025-01-01,Peru,Santiago,App Movil,Oficina,1795887,944169,851718,0.47,Corporativo,1
1071,2025-01-01,Colombia,Bogota,App Movil,Hogar,3808445,3042271,766174,0.2,Corporativo,1
1072,2025-01-01,Mexico,Santiago,Ecommerce,Oficina,2443332,1513950,929382,0.38,Premium,5
1073,2025-01-01,Peru,Bogota,App Movil,Hogar,2572615,1580546,992069,0.39,Basico,4
1074,2025-01-01,Colombia,Santiago,App Movil,Tecnologia,4902652,3314778,1587874,0.32,Corporativo,5
1075,2025-01-01,Chile,Lima,Tienda Fisica,Tecnologia,4099405,3401433,697972,0.17,Corporativo,5
1076,2025-01-01,Peru,Cartagena,App Movil,Hogar,3421832,2408894,1012938,0.3,Basico,3
1077,2025-01-01,Colombia,Lima,Ecommerce,Oficina,4027225,1918103,2109122,0.52,Corporativo,1
1078,2025-01-01,Chile,Lima,Ecommerce,Tecnologia,3476771,2835832,640939,0.18,Corporativo,2
1079,2025-01-01,Colombia,Santiago,App Movil,Hogar,2540600,1365860,1174740,0.46,Premium,4
1080,2025-01-01,Colombia,Santiago,App Movil,Hogar,4975697,2528551,2447146,0.49,Premium,2
1081,2025-01-01,Peru,Cartagena,Ecommerce,Tecnologia,3928463,2142844,1785619,0.45,Corporativo,1
1082,2025-01-01,Mexico,Bogota,Tienda Fisica,Hogar,1030612,551499,479113,0.46,Basico,5
1083,2025-01-01,Chile,Lima,Tienda Fisica,Oficina,837584,657214,180370,0.22,Premium,3
1084,2025-01-01,Mexico,Lima,Ecommerce,Oficina,3325814,2035290,1290524,0.39,Premium,4
1085,2025-01-01,Chile,Lima,App Movil,Hogar,3652117,2407522,1244595,0.34,Basico,2
1086,2025-01-01,Chile,Cartagena,App Movil,Hogar,957771,699150,258621,0.27,Basico,3
1087,2025-01-01,Mexico,Cartagena,App Movil,Hogar,4185013,2554032,1630981,0.39,Corporativo,4
1088,2025-01-01,Mexico,Cartagena,App Movil,Oficina,3459034,2727389,731645,0.21,Basico,2
1089,2025-01-01,Chile,Bogota,App Movil,Hogar,929589,467996,461593,0.5,Basico,5
1090,2025-01-01,Mexico,Santiago,Ecommerce,Hogar,3888957,2329551,1559406,0.4,Premium,3
1091,2025-01-01,Peru,Santiago,Tienda Fisica,Oficina,4482000,3775637,706363,0.16,Premium,1
1092,2025-01-01,Colombia,Santiago,App Movil,Oficina,3994360,2017763,1976597,0.49,Basico,2
1093,2025-01-01,Mexico,Bogota,Tienda Fisica,Tecnologia,2698563,2042495,656068,0.24,Premium,2
1094,2025-01-01,Chile,Bogota,App Movil,Oficina,2520845,1204743,1316102,0.52,Premium,1
1095,2025-01-01,Mexico,Lima,Ecommerce,Hogar,2065542,1277754,787788,0.38,Basico,3
1096,2025-01-01,Mexico,Cartagena,Tienda Fisica,Hogar,2055520,1672127,383393,0.19,Basico,5
1097,2025-01-01,Colombia,Bogota,Ecommerce,Tecnologia,3539653,1919735,1619918,0.46,Premium,3
1098,2025-01-01,Colombia,Cartagena,App Movil,Hogar,4861071,3996802,864269,0.18,Corporativo,1
1099,2025-01-01,Colombia,Lima,Ecommerce,Oficina,328072,166838,161234,0.49,Basico,3
1100,2025-01-01,Colombia,Bogota,App Movil,Oficina,4573438,2898387,1675051,0.37,Corporativo,4
1101,2025-01-01,Peru,Bogota,Ecommerce,Oficina,1583453,1289758,293695,0.19,Premium,2
1102,2025-01-01,Peru,Lima,Tienda Fisica,Hogar,4539100,2283808,2255292,0.5,Premium,3
1103,2025-01-01,Mexico,Bogota,App Movil,Hogar,4160832,3216213,944619,0.23,Premium,1
1104,2025-01-01,Chile,Lima,Tienda Fisica,Oficina,2255608,1759048,496560,0.22,Premium,1
1105,2025-01-01,Chile,Lima,Ecommerce,Tecnologia,4817197,2267292,2549905,0.53,Corporativo,3
1106,2025-01-01,Chile,Cartagena,Ecommerce,Hogar,2833498,1463600,1369898,0.48,Basico,1
1107,2025-01-01,Mexico,Lima,App Movil,Tecnologia,551542,410246,141296,0.26,Corporativo,5
1108,2025-01-01,Peru,Bogota,Ecommerce,Oficina,388647,248011,140636,0.36,Premium,4
1109,2025-01-01,Mexico,Cartagena,Ecommerce,Hogar,2011283,1567682,443601,0.22,Corporativo,3
1110,2025-01-01,Peru,Bogota,Tienda Fisica,Tecnologia,564523,392753,171770,0.3,Corporativo,3
1111,2025-01-01,Colombia,Santiago,App Movil,Oficina,642623,323131,319492,0.5,Premium,4
1112,2025-01-01,Peru,Santiago,Ecommerce,Oficina,2028613,1006715,1021898,0.5,Basico,4
1113,2025-01-01,Colombia,Santiago,App Movil,Tecnologia,1916485,1496440,420045,0.22,Premium,4
1114,2025-01-01,Peru,Cartagena,Tienda Fisica,Hogar,4500971,3063619,1437352,0.32,Basico,5
1115,2025-01-01,Peru,Cartagena,App Movil,Tecnologia,4539974,3599657,940317,0.21,Corporativo,5
1116,2025-01-01,Colombia,Bogota,Ecommerce,Hogar,2845227,1335998,1509229,0.53,Corporativo,1
1117,2025-01-01,Peru,Bogota,Tienda Fisica,Hogar,342217,260542,81675,0.24,Corporativo,5
1118,2025-01-01,Chile,Lima,App Movil,Tecnologia,1640552,1127098,513454,0.31,Corporativo,2
1119,2025-01-01,Peru,Cartagena,App Movil,Oficina,3244238,2221298,1022940,0.32,Premium,3
1120,2025-01-01,Peru,Cartagena,Tienda Fisica,Hogar,3015292,1358706,1656586,0.55,Basico,5
1121,2025-01-01,Colombia,Bogota,Tienda Fisica,Tecnologia,3043310,1427321,1615989,0.53,Basico,1
1122,2025-01-01,Chile,Lima,Ecommerce,Oficina,3783668,2038729,1744939,0.46,Corporativo,4
1123,2025-01-01,Colombia,Santiago,Ecommerce,Hogar,1234548,730092,504456,0.41,Corporativo,4
1124,2025-01-01,Mexico,Santiago,Ecommerce,Tecnologia,2283465,1318306,965159,0.42,Premium,3
1125,2025-01-01,Chile,Cartagena,Tienda Fisica,Oficina,2472884,1324740,1148144,0.46,Basico,1
1126,2025-01-01,Chile,Bogota,App Movil,Hogar,405167,202273,202894,0.5,Basico,5
1127,2025-01-01,Colombia,Cartagena,Tienda Fisica,Oficina,2860180,2257848,602332,0.21,Corporativo,5
1128,2025-01-01,Mexico,Lima,Tienda Fisica,Hogar,3739942,2778496,961446,0.26,Premium,1
1129,2025-01-01,Mexico,Cartagena,App Movil,Oficina,3721131,1690414,2030717,0.55,Premium,4
1130,2025-01-01,Chile,Lima,Ecommerce,Oficina,4959942,4068784,891158,0.18,Basico,1
1131,2025-01-01,Mexico,Santiago,App Movil,Tecnologia,4295996,2056442,2239554,0.52,Premium,2
1132,2025-01-01,Chile,Santiago,App Movil,Tecnologia,1351780,1035476,316304,0.23,Corporativo,3
1133,2025-01-01,Mexico,Cartagena,Tienda Fisica,Oficina,3505061,2401338,1103723,0.31,Corporativo,1
1134,2025-01-01,Peru,Bogota,App Movil,Hogar,2679253,1884041,795212,0.3,Basico,4
1135,2025-01-01,Mexico,Cartagena,App Movil,Tecnologia,2217223,1051451,1165772,0.53,Corporativo,5
1136,2025-01-01,Mexico,Bogota,App Movil,Oficina,4886784,3818091,1068693,0.22,Corporativo,2
1137,2025-01-01,Peru,Cartagena,App Movil,Hogar,3634802,2715323,919479,0.25,Corporativo,2
1138,2025-01-01,Chile,Santiago,Ecommerce,Tecnologia,1697391,1037126,660265,0.39,Basico,5
1139,2025-01-01,Chile,Bogota,App Movil,Hogar,114824,88459,26365,0.23,Corporativo,1
1140,2025-01-01,Colombia,Bogota,Ecommerce,Hogar,4716942,2572487,2144455,0.45,Corporativo,3
1141,2025-01-01,Peru,Bogota,Ecommerce,Oficina,1880513,1584909,295604,0.16,Premium,4
1142,2025-01-01,Mexico,Lima,App Movil,Oficina,3720682,2138653,1582029,0.43,Corporativo,3
1143,2025-01-01,Colombia,Cartagena,Ecommerce,Tecnologia,4167410,2764914,1402496,0.34,Premium,3
1144,2025-01-01,Peru,Lima,Ecommerce,Tecnologia,3410174,2529415,880759,0.26,Basico,1
1145,2025-01-01,Colombia,Bogota,Ecommerce,Oficina,3742416,1828841,1913575,0.51,Basico,5
1146,2025-01-01,Peru,Cartagena,Ecommerce,Hogar,4653431,2940540,1712891,0.37,Corporativo,1
1147,2025-01-01,Mexico,Lima,Tienda Fisica,Oficina,4065090,3060513,1004577,0.25,Corporativo,1
1148,2025-01-01,Chile,Cartagena,Tienda Fisica,Oficina,974427,753865,220562,0.23,Basico,2
1149,2025-01-01,Mexico,Lima,Tienda Fisica,Hogar,4980673,3326312,1654361,0.33,Premium,4
1150,2025-01-01,Mexico,Santiago,Tienda Fisica,Tecnologia,1187479,744005,443474,0.37,Corporativo,5
1151,2025-01-01,Mexico,Cartagena,App Movil,Oficina,524404,377257,147147,0.28,Premium,4
1152,2025-01-01,Peru,Santiago,Ecommerce,Tecnologia,3245217,2471515,773702,0.24,Premium,1
1153,2025-01-01,Peru,Bogota,Tienda Fisica,Tecnologia,4334507,2306608,2027899,0.47,Basico,2
1154,2025-01-01,Mexico,Bogota,Ecommerce,Tecnologia,2811998,1828248,983750,0.35,Premium,2
1155,2025-01-01,Mexico,Cartagena,App Movil,Oficina,3866920,1938627,1928293,0.5,Corporativo,3
1156,2025-01-01,Colombia,Lima,Ecommerce,Tecnologia,3175121,1665238,1509883,0.48,Corporativo,3
1157,2025-01-01,Colombia,Santiago,Tienda Fisica,Tecnologia,789836,459857,329979,0.42,Corporativo,3
1158,2025-01-01,Mexico,Bogota,Ecommerce,Oficina,2988428,1832595,1155833,0.39,Basico,1
1159,2025-01-01,Mexico,Santiago,App Movil,Tecnologia,1318472,768205,550267,0.42,Premium,5
1160,2025-01-01,Chile,Lima,Tienda Fisica,Tecnologia,135406,71734,63672,0.47,Premium,3
1161,2025-01-01,Mexico,Bogota,Tienda Fisica,Oficina,505947,243515,262432,0.52,Corporativo,5
1162,2025-01-01,Peru,Cartagena,Ecommerce,Oficina,2200012,1622922,577090,0.26,Premium,1
1163,2025-01-01,Chile,Cartagena,App Movil,Hogar,3461010,2633451,827559,0.24,Basico,3
1164,2025-01-01,Chile,Bogota,App Movil,Oficina,1875934,1032232,843702,0.45,Basico,1
1165,2025-01-01,Colombia,Bogota,App Movil,Oficina,2775325,1493193,1282132,0.46,Premium,2
1166,2025-01-01,Colombia,Cartagena,Tienda Fisica,Hogar,3706631,1836880,1869751,0.5,Premium,2
1167,2025-01-01,Peru,Bogota,Ecommerce,Hogar,1365076,803988,561088,0.41,Premium,5
1168,2025-01-01,Peru,Santiago,Tienda Fisica,Hogar,3056288,2011962,1044326,0.34,Premium,4
1169,2025-01-01,Colombia,Lima,App Movil,Hogar,3892157,2852539,1039618,0.27,Corporativo,2
1170,2025-01-01,Chile,Santiago,Tienda Fisica,Oficina,2477210,1535069,942141,0.38,Corporativo,4
1171,2025-01-01,Mexico,Lima,Tienda Fisica,Oficina,4682694,3824608,858086,0.18,Corporativo,4
1172,2025-01-01,Colombia,Lima,App Movil,Oficina,421633,331379,90254,0.21,Premium,5
1173,2025-01-01,Colombia,Bogota,Ecommerce,Hogar,4302950,2075578,2227372,0.52,Corporativo,2
1174,2025-01-01,Colombia,Bogota,Tienda Fisica,Hogar,1429964,708842,721122,0.5,Premium,3
1175,2025-01-01,Colombia,Bogota,Tienda Fisica,Tecnologia,1631390,1187402,443988,0.27,Corporativo,4
1176,2025-01-01,Mexico,Cartagena,App Movil,Oficina,838129,539960,298169,0.36,Corporativo,4
1177,2025-01-01,Peru,Cartagena,App Movil,Oficina,4671870,3114508,1557362,0.33,Corporativo,3
1178,2025-01-01,Mexico,Lima,App Movil,Hogar,750640,604627,146013,0.19,Premium,5
1179,2025-01-01,Peru,Cartagena,Ecommerce,Hogar,3233065,1905683,1327382,0.41,Premium,1
1180,2025-01-01,Peru,Cartagena,App Movil,Tecnologia,3904164,2919607,984557,0.25,Corporativo,3
1181,2025-01-01,Colombia,Bogota,Tienda Fisica,Hogar,2630133,1587256,1042877,0.4,Basico,2
1182,2025-01-01,Chile,Lima,App Movil,Hogar,1213584,595420,618164,0.51,Basico,2
1183,2025-01-01,Colombia,Santiago,App Movil,Oficina,4117510,2890027,1227483,0.3,Basico,2
1184,2025-01-01,Colombia,Cartagena,App Movil,Oficina,2718906,2156441,562465,0.21,Premium,5
1185,2025-01-01,Peru,Bogota,App Movil,Tecnologia,2090221,1550385,539836,0.26,Basico,1
1186,2025-01-01,Chile,Bogota,Ecommerce,Tecnologia,1562723,1004644,558079,0.36,Basico,4
1187,2025-01-01,Chile,Bogota,App Movil,Hogar,286421,171861,114560,0.4,Corporativo,1
1188,2025-01-01,Mexico,Bogota,Tienda Fisica,Oficina,2698938,1228906,1470032,0.54,Corporativo,2
1189,2025-01-01,Peru,Bogota,Ecommerce,Hogar,2938571,1757810,1180761,0.4,Premium,3
1190,2025-01-01,Colombia,Cartagena,Tienda Fisica,Hogar,1715875,1248968,466907,0.27,Premium,2
1191,2025-01-01,Mexico,Bogota,Ecommerce,Tecnologia,2532861,1668070,864791,0.34,Corporativo,1
1192,2025-01-01,Colombia,Lima,App Movil,Oficina,3703308,2716713,986595,0.27,Basico,4
1193,2025-01-01,Peru,Bogota,Tienda Fisica,Tecnologia,1071134,619360,451774,0.42,Premium,1
1194,2025-01-01,Peru,Santiago,App Movil,Tecnologia,4228144,2887471,1340673,0.32,Corporativo,3
1195,2025-01-01,Peru,Cartagena,App Movil,Hogar,2048152,1036651,1011501,0.49,Premium,1
1196,2025-01-01,Chile,Cartagena,Ecommerce,Hogar,713447,436964,276483,0.39,Corporativo,3
1197,2025-01-01,Chile,Bogota,Tienda Fisica,Tecnologia,2656163,1939308,716855,0.27,Premium,2
1198,2025-01-01,Mexico,Bogota,Tienda Fisica,Tecnologia,2713823,1901007,812816,0.3,Corporativo,5
1199,2025-01-01,Colombia,Lima,Ecommerce,Oficina,4554535,3527803,1026732,0.23,Premium,1
1200,2025-01-01,Colombia,Bogota,Tienda Fisica,Oficina,4925714,3102668,1823046,0.37,Corporativo,1
1201,2025-01-01,Chile,Cartagena,Tienda Fisica,Tecnologia,3160308,1588568,1571740,0.5,Corporativo,4
1202,2025-01-01,Mexico,Cartagena,Tienda Fisica,Tecnologia,4854097,3255065,1599032,0.33,Basico,1
1203,2025-01-01,Chile,Lima,Tienda Fisica,Tecnologia,1150442,727862,422580,0.37,Corporativo,1
1204,2025-01-01,Chile,Bogota,App Movil,Hogar,2217072,1813360,403712,0.18,Basico,2
1205,2025-01-01,Colombia,Lima,App Movil,Tecnologia,3758405,2389738,1368667,0.36,Basico,1
1206,2025-01-01,Mexico,Cartagena,App Movil,Tecnologia,1011634,754715,256919,0.25,Premium,4
1207,2025-01-01,Peru,Santiago,Tienda Fisica,Oficina,4199653,3282203,917450,0.22,Premium,2
1208,2025-01-01,Colombia,Lima,Ecommerce,Tecnologia,663431,362473,300958,0.45,Premium,2
1209,2025-01-01,Peru,Bogota,App Movil,Tecnologia,4244659,2903843,1340816,0.32,Corporativo,4
1210,2025-01-01,Mexico,Santiago,Ecommerce,Hogar,163332,79697,83635,0.51,Corporativo,3
1211,2025-01-01,Peru,Lima,Tienda Fisica,Tecnologia,1731448,988572,742876,0.43,Corporativo,4
1212,2025-01-01,Mexico,Lima,Tienda Fisica,Tecnologia,2499911,1363140,1136771,0.45,Basico,2
1213,2025-01-01,Colombia,Cartagena,App Movil,Tecnologia,3882808,2814613,1068195,0.28,Premium,3
1214,2025-01-01,Peru,Lima,Tienda Fisica,Tecnologia,3622423,2250715,1371708,0.38,Corporativo,1
1215,2025-01-01,Chile,Cartagena,Ecommerce,Tecnologia,3956274,2636326,1319948,0.33,Basico,1
1216,2025-01-01,Mexico,Lima,Tienda Fisica,Hogar,2906312,1897046,1009266,0.35,Corporativo,3
1217,2025-01-01,Colombia,Cartagena,Tienda Fisica,Tecnologia,722595,557530,165065,0.23,Basico,2
1218,2025-01-01,Chile,Bogota,Ecommerce,Hogar,3552315,2324100,1228215,0.35,Premium,1
1219,2025-01-01,Mexico,Santiago,Ecommerce,Tecnologia,2193702,1191234,1002468,0.46,Premium,3
1220,2025-01-01,Colombia,Lima,Ecommerce,Tecnologia,4966697,2303611,2663086,0.54,Corporativo,4
1221,2025-01-01,Peru,Cartagena,App Movil,Oficina,2753070,1544570,1208500,0.44,Corporativo,2
1222,2025-01-01,Peru,Bogota,Ecommerce,Hogar,1551285,716494,834791,0.54,Premium,4
1223,2025-01-01,Peru,Santiago,Ecommerce,Hogar,2293561,1155835,1137726,0.5,Basico,2
1224,2025-01-01,Colombia,Bogota,Tienda Fisica,Oficina,3928946,2445031,1483915,0.38,Corporativo,4
1225,2025-01-01,Peru,Lima,Ecommerce,Oficina,572928,398770,174158,0.3,Basico,5
1226,2025-01-01,Colombia,Bogota,Tienda Fisica,Tecnologia,459360,282472,176888,0.39,Premium,3
1227,2025-01-01,Mexico,Cartagena,Ecommerce,Tecnologia,815820,494569,321251,0.39,Basico,4
1228,2025-01-01,Colombia,Bogota,Ecommerce,Tecnologia,173765,116838,56927,0.33,Corporativo,4
1229,2025-01-01,Chile,Lima,Tienda Fisica,Hogar,2622396,1575935,1046461,0.4,Premium,1
1230,2025-01-01,Chile,Bogota,Ecommerce,Oficina,2395961,1789384,606577,0.25,Corporativo,1
1231,2025-01-01,Colombia,Cartagena,Ecommerce,Oficina,3260912,1713469,1547443,0.47,Premium,4
1232,2025-01-01,Mexico,Cartagena,App Movil,Tecnologia,1836232,1031161,805071,0.44,Premium,2
1233,2025-01-01,Chile,Santiago,Ecommerce,Oficina,1989987,1295750,694237,0.35,Premium,1
1234,2025-01-01,Peru,Lima,App Movil,Tecnologia,1915166,1345243,569923,0.3,Basico,4
1235,2025-01-01,Peru,Santiago,Ecommerce,Tecnologia,3587388,1640619,1946769,0.54,Basico,1
1236,2025-01-01,Peru,Bogota,Ecommerce,Tecnologia,4206551,2698773,1507778,0.36,Corporativo,1
1237,2025-01-01,Chile,Lima,App Movil,Oficina,2874524,2396924,477600,0.17,Premium,4
1238,2025-01-01,Chile,Cartagena,App Movil,Tecnologia,4043717,2256023,1787694,0.44,Basico,3
1239,2025-01-01,Peru,Santiago,Tienda Fisica,Oficina,3871623,2393850,1477773,0.38,Basico,1
1240,2025-01-01,Chile,Bogota,Ecommerce,Tecnologia,2065717,1289210,776507,0.38,Premium,2
1241,2025-01-01,Peru,Santiago,Tienda Fisica,Hogar,3522352,2662678,859674,0.24,Premium,4
1242,2025-01-01,Peru,Bogota,App Movil,Hogar,4485436,2681397,1804039,0.4,Corporativo,3
1243,2025-01-01,Colombia,Lima,Tienda Fisica,Oficina,3574416,1962261,1612155,0.45,Corporativo,5
1244,2025-01-01,Peru,Cartagena,Ecommerce,Hogar,3758534,2296356,1462178,0.39,Premium,3
1245,2025-01-01,Chile,Santiago,App Movil,Tecnologia,4577126,2241894,2335232,0.51,Premium,4
1246,2025-01-01,Peru,Cartagena,Tienda Fisica,Tecnologia,1045838,562390,483448,0.46,Corporativo,1
1247,2025-01-01,Colombia,Bogota,Ecommerce,Tecnologia,2203470,1340971,862499,0.39,Basico,1
1248,2025-01-01,Mexico,Bogota,Ecommerce,Oficina,2970207,2348875,621332,0.21,Premium,4
1249,2025-01-01,Colombia,Bogota,Ecommerce,Oficina,1052003,827476,224527,0.21,Premium,5
1250,2025-01-01,Colombia,Lima,Ecommerce,Hogar,2908284,2005549,902735,0.31,Corporativo,2
1251,2025-01-01,Colombia,Bogota,App Movil,Tecnologia,3378431,2703378,675053,0.2,Corporativo,3
1252,2025-01-01,Mexico,Lima,Ecommerce,Tecnologia,4889000,2636845,2252155,0.46,Corporativo,5
1253,2025-01-01,Peru,Bogota,Tienda Fisica,Oficina,4797228,3859379,937849,0.2,Premium,4
1254,2025-01-01,Mexico,Bogota,App Movil,Tecnologia,1767595,917552,850043,0.48,Corporativo,4
1255,2025-01-01,Mexico,Lima,App Movil,Oficina,3970611,2833080,1137531,0.29,Premium,4
1256,2025-01-01,Peru,Bogota,Ecommerce,Hogar,483184,339311,143873,0.3,Basico,2
1257,2025-01-01,Colombia,Santiago,Ecommerce,Hogar,4695106,2644709,2050397,0.44,Basico,4
1258,2025-01-01,Chile,Santiago,Ecommerce,Tecnologia,4883012,3048214,1834798,0.38,Corporativo,1
1259,2025-01-01,Chile,Lima,Ecommerce,Oficina,4428359,3329305,1099054,0.25,Premium,4
1260,2025-01-01,Chile,Cartagena,App Movil,Oficina,616956,312199,304757,0.49,Basico,1
1261,2025-01-01,Mexico,Bogota,Ecommerce,Hogar,3770924,2625764,1145160,0.3,Premium,5
1262,2025-01-01,Mexico,Santiago,App Movil,Oficina,2577698,1838025,739673,0.29,Basico,2
1263,2025-01-01,Peru,Cartagena,Tienda Fisica,Oficina,2051164,944656,1106508,0.54,Premium,1
1264,2025-01-01,Colombia,Cartagena,Ecommerce,Hogar,4681178,2809245,1871933,0.4,Corporativo,5
1265,2025-01-01,Chile,Cartagena,Tienda Fisica,Hogar,2797083,1865207,931876,0.33,Basico,1
1266,2025-01-01,Mexico,Cartagena,App Movil,Hogar,2847095,2283827,563268,0.2,Corporativo,4
1267,2025-01-01,Mexico,Cartagena,Tienda Fisica,Hogar,1690545,1158254,532291,0.31,Basico,3
1268,2025-01-01,Colombia,Lima,Tienda Fisica,Tecnologia,570986,329774,241212,0.42,Premium,5
1269,2025-01-01,Mexico,Cartagena,Ecommerce,Hogar,2115537,1179705,935832,0.44,Corporativo,3
1270,2025-01-01,Peru,Lima,App Movil,Oficina,1663487,1223512,439975,0.26,Corporativo,3
1271,2025-01-01,Peru,Santiago,App Movil,Oficina,520453,329576,190877,0.37,Corporativo,2
1272,2025-01-01,Mexico,Lima,Ecommerce,Oficina,4634558,2133042,2501516,0.54,Premium,3
1273,2025-01-01,Colombia,Santiago,Ecommerce,Hogar,939463,435330,504133,0.54,Corporativo,2
1274,2025-01-01,Chile,Bogota,App Movil,Hogar,659745,505213,154532,0.23,Corporativo,4
1275,2025-01-01,Mexico,Lima,Tienda Fisica,Tecnologia,4805106,2312905,2492201,0.52,Corporativo,3
1276,2025-01-01,Colombia,Bogota,App Movil,Tecnologia,4345958,2228500,2117458,0.49,Corporativo,4
1277,2025-01-01,Peru,Lima,App Movil,Tecnologia,4404122,3710284,693838,0.16,Corporativo,3
1278,2025-01-01,Peru,Bogota,Ecommerce,Oficina,3798935,2549378,1249557,0.33,Corporativo,3
1279,2025-01-01,Colombia,Bogota,App Movil,Hogar,3900201,2086236,1813965,0.47,Basico,1
1280,2025-01-01,Colombia,Lima,Ecommerce,Tecnologia,3374731,1863809,1510922,0.45,Basico,1
1281,2025-01-01,Mexico,Cartagena,Tienda Fisica,Oficina,4878280,2519651,2358629,0.48,Corporativo,5
1282,2025-01-01,Mexico,Santiago,Ecommerce,Tecnologia,628961,407596,221365,0.35,Corporativo,3
1283,2025-01-01,Peru,Santiago,App Movil,Tecnologia,1690760,807081,883679,0.52,Corporativo,4
1284,2025-01-01,Peru,Bogota,App Movil,Hogar,682492,376400,306092,0.45,Corporativo,4
1285,2025-01-01,Chile,Cartagena,App Movil,Oficina,437401,304184,133217,0.3,Corporativo,2
1286,2025-01-01,Colombia,Lima,Tienda Fisica,Oficina,153110,125995,27115,0.18,Corporativo,5
1287,2025-01-01,Chile,Santiago,Tienda Fisica,Tecnologia,4080667,3091902,988765,0.24,Premium,4
1288,2025-01-01,Chile,Santiago,Ecommerce,Oficina,3559209,1601733,1957476,0.55,Premium,4
1289,2025-01-01,Mexico,Santiago,Tienda Fisica,Tecnologia,1289988,1045789,244199,0.19,Premium,1
1290,2025-01-01,Colombia,Cartagena,App Movil,Tecnologia,1429489,939165,490324,0.34,Corporativo,1
1291,2025-01-01,Chile,Bogota,App Movil,Hogar,3964054,2332609,1631445,0.41,Premium,2
1292,2025-01-01,Colombia,Cartagena,App Movil,Tecnologia,1266718,683538,583180,0.46,Corporativo,2
1293,2025-01-01,Chile,Cartagena,Tienda Fisica,Hogar,3911270,2439533,1471737,0.38,Basico,4
1294,2025-01-01,Peru,Lima,App Movil,Hogar,2308363,1574376,733987,0.32,Basico,5
1295,2025-01-01,Peru,Bogota,Tienda Fisica,Hogar,1773134,855472,917662,0.52,Premium,5
1296,2025-01-01,Chile,Lima,Tienda Fisica,Tecnologia,4584830,2861460,1723370,0.38,Basico,1
1297,2025-01-01,Colombia,Bogota,Ecommerce,Hogar,3787378,2876436,910942,0.24,Basico,2
1298,2025-01-01,Colombia,Santiago,Ecommerce,Oficina,407678,183570,224108,0.55,Basico,1
1299,2025-01-01,Peru,Santiago,App Movil,Tecnologia,4206297,2071704,2134593,0.51,Premium,4
1300,2025-01-01,Chile,Santiago,Ecommerce,Oficina,2916056,1534914,1381142,0.47,Corporativo,3
1301,2025-01-01,Colombia,Cartagena,App Movil,Hogar,981720,473172,508548,0.52,Premium,5
1302,2025-01-01,Mexico,Bogota,App Movil,Hogar,1441606,1089741,351865,0.24,Basico,3
1303,2025-01-01,Chile,Bogota,Tienda Fisica,Tecnologia,3613736,1687276,1926460,0.53,Basico,2
1304,2025-01-01,Mexico,Santiago,Ecommerce,Tecnologia,4649635,2559292,2090343,0.45,Corporativo,5
1305,2025-01-01,Colombia,Santiago,Tienda Fisica,Oficina,2625992,1833908,792084,0.3,Corporativo,3
1306,2025-01-01,Colombia,Lima,App Movil,Hogar,201568,110908,90660,0.45,Premium,5
1307,2025-01-01,Mexico,Lima,Ecommerce,Hogar,4984981,2662239,2322742,0.47,Premium,3
1308,2025-01-01,Colombia,Lima,Ecommerce,Hogar,4240428,2903248,1337180,0.32,Basico,3
1309,2025-01-01,Peru,Lima,Ecommerce,Oficina,4542731,2713118,1829613,0.4,Premium,5
1310,2025-01-01,Mexico,Santiago,App Movil,Oficina,2803052,2338113,464939,0.17,Premium,5
